811718.0296,107394.0845,NaN,NaN,12.4,-76.79366488,34.69786556
811718.0408,107393.9851,NaN,NaN,12.5,-76.79366478,34.69786466
811718.0519,107393.8857,NaN,NaN,12.6,-76.79366468,34.69786377
811718.0631,107393.7864,NaN,NaN,12.7,-76.79366458,34.69786287
811718.0743,107393.687,NaN,NaN,12.8,-76.79366448,34.69786197
811718.0855,107393.5876,NaN,NaN,12.9,-76.79366439,34.69786107
811718.0967,107393.4882,NaN,NaN,13,-76.79366429,34.69786017
811718.1079,107393.3889,NaN,NaN,13.1,-76.79366419,34.69785928
811718.119,107393.2895,NaN,NaN,13.2,-76.79366409,34.69785838
811718.1302,107393.1901,NaN,NaN,13.3,-76.79366399,34.69785748
811718.1414,107393.0908,NaN,NaN,13.4,-76.7936639,34.69785658
811718.1526,107392.9914,NaN,NaN,13.5,-76.7936638,34.69785568
811718.1638,107392.892,NaN,NaN,13.6,-76.7936637,34.69785479
811718.175,107392.7926,NaN,NaN,13.7,-76.7936636,34.69785389
811718.1862,107392.6933,NaN,NaN,13.8,-76.7936635,34.69785299
811718.1973,107392.5939,NaN,NaN,13.9,-76.79366341,34.69785209
811718.2085,107392.4945,NaN,NaN,14,-76.79366331,34.6978512
811718.2197,107392.3951,NaN,NaN,14.1,-76.79366321,34.6978503
811718.2309,107392.2958,NaN,NaN,14.2,-76.79366311,34.6978494
811718.2421,107392.1964,NaN,NaN,14.3,-76.79366301,34.6978485
811718.2533,107392.097,NaN,NaN,14.4,-76.79366292,34.6978476
811718.2644,107391.9977,NaN,NaN,14.5,-76.79366282,34.69784671
811718.2756,107391.8983,NaN,NaN,14.6,-76.79366272,34.69784581
811718.2868,107391.7989,NaN,NaN,14.7,-76.79366262,34.69784491
811718.298,107391.6995,NaN,NaN,14.8,-76.79366252,34.69784401
811718.3092,107391.6002,NaN,NaN,14.9,-76.79366243,34.69784311
811718.3204,107391.5008,NaN,NaN,15,-76.79366233,34.69784222
811718.3315,107391.4014,NaN,NaN,15.1,-76.79366223,34.69784132
