822226.2097,107398.2392,NaN,NaN,0,-76.67899583,34.69574302
822226.2067,107398.1392,NaN,NaN,0.1,-76.67899589,34.69574212
822226.2038,107398.0393,NaN,NaN,0.2,-76.67899595,34.69574122
822226.2008,107397.9393,NaN,NaN,0.3,-76.678996,34.69574032
822226.1978,107397.8394,NaN,NaN,0.4,-76.67899606,34.69573942
822226.1949,107397.7394,NaN,NaN,0.5,-76.67899612,34.69573852
822226.1919,107397.6394,NaN,NaN,0.6,-76.67899618,34.69573762
822226.189,107397.5395,NaN,NaN,0.7,-76.67899624,34.69573672
822226.186,107397.4395,NaN,NaN,0.8,-76.67899629,34.69573582
822226.183,107397.3396,NaN,NaN,0.9,-76.67899635,34.69573492
822226.1801,107397.2396,NaN,NaN,1,-76.67899641,34.69573402
822226.1771,107397.1397,NaN,NaN,1.1,-76.67899647,34.69573312
822226.1742,107397.0397,NaN,NaN,1.2,-76.67899652,34.69573222
822226.1712,107396.9398,NaN,NaN,1.3,-76.67899658,34.69573132
822226.1682,107396.8398,NaN,NaN,1.4,-76.67899664,34.69573042
822226.1653,107396.7398,NaN,NaN,1.5,-76.6789967,34.69572952
822226.1623,107396.6399,NaN,NaN,1.6,-76.67899676,34.69572862
822226.1594,107396.5399,NaN,NaN,1.7,-76.67899681,34.69572772
822226.1564,107396.44,NaN,NaN,1.8,-76.67899687,34.69572682
822226.1534,107396.34,NaN,NaN,1.9,-76.67899693,34.69572592
822226.1505,107396.2401,NaN,NaN,2,-76.67899699,34.69572502
822226.1475,107396.1401,NaN,NaN,2.1,-76.67899704,34.69572412
822226.1446,107396.0401,NaN,NaN,2.2,-76.6789971,34.69572322
822226.1416,107395.9402,NaN,NaN,2.3,-76.67899716,34.69572232
822226.1387,107395.8402,NaN,NaN,2.4,-76.67899722,34.69572142
822226.1357,107395.7403,NaN,NaN,2.5,-76.67899728,34.69572052
822226.1327,107395.6403,NaN,NaN,2.6,-76.67899733,34.69571962
822226.1298,107395.5404,NaN,NaN,2.7,-76.67899739,34.69571871
822226.1268,107395.4404,NaN,NaN,2.8,-76.67899745,34.69571781
822226.1239,107395.3405,NaN,NaN,2.9,-76.67899751,34.69571691
822226.1209,107395.2405,NaN,NaN,3,-76.67899756,34.69571601
822226.1179,107395.1405,NaN,NaN,3.1,-76.67899762,34.69571511
822226.115,107395.0406,NaN,NaN,3.2,-76.67899768,34.69571421
822226.112,107394.9406,NaN,NaN,3.3,-76.67899774,34.69571331
822226.1091,107394.8407,NaN,NaN,3.4,-76.6789978,34.69571241
