Times,X MHW,Y MHW,MHW Ix,X Crest,Y Crest,Crest Ix,X Toe,Y Toe,Toe Ix,X Heel,Y Heel,Heel Ix,Dune Elevation,Dune Width,Aspect Ratio,Dune Volume,Beach Width,Beach Volume,Overwash Volume,Beach Slope,TWL,Fence Height,Impact Regime,Impact Regime Label
22,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.28529990838752933,,2,Overwash
23,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.5654893839839585,,2,Overwash
24,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.7483550731084605,,2,Overwash
25,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.7893259443677998,,2,Overwash
26,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.654371670132122,,2,Overwash
27,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.36798639627084995,,2,Overwash
28,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.1032744933632289,,2,Overwash
29,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.15659697493656682,,2,Overwash
30,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.3687812480337145,,2,Overwash
31,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.4510454025183694,,2,Overwash
32,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.3384789479739384,,2,Overwash
33,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.05777548596020747,,2,Overwash
34,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.2679883352938804,,2,Overwash
35,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.5824494704828324,,2,Overwash
36,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.8532376350661732,,2,Overwash
37,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.9861250527495771,,2,Overwash
38,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.9582077390923951,,2,Overwash
39,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.7243356082842025,,2,Overwash
40,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.41776975523941906,,2,Overwash
41,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.14854402786074158,,2,Overwash
42,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.12235483285727884,,2,Overwash
43,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.3224422677680136,,2,Overwash
44,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.37657275730716505,,2,Overwash
45,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.23165714827056413,,2,Overwash
46,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.060731041659130035,,2,Overwash
47,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.36403041699157807,,2,Overwash
48,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.6183982206295421,,2,Overwash
49,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.781355116907253,,2,Overwash
50,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.8123003148424884,,2,Overwash
51,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.6523817198561662,,2,Overwash
52,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.35366575421625285,,2,Overwash
53,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.068789781649471,,2,Overwash
54,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.19604692380293828,,2,Overwash
55,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.4011906564127203,,2,Overwash
56,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.4606038372646037,,2,Overwash
57,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.3306276811945681,,2,Overwash
58,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.03461914986625352,,2,Overwash
59,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.2912016479027375,,2,Overwash
60,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.6213860487192419,,2,Overwash
61,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.8602072998792175,,2,Overwash
62,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.9551911232997584,,2,Overwash
63,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.8912507871988485,,2,Overwash
64,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.6103683226617638,,2,Overwash
65,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.32791077216060655,,2,Overwash
66,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.045839362125820314,,2,Overwash
67,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.21195473900960937,,2,Overwash
68,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.3803518279429673,,2,Overwash
69,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.40620326466088025,,2,Overwash
70,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.25725488162408905,,2,Overwash
71,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.019921857924169114,,2,Overwash
72,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.30211633740287486,,2,Overwash
73,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.5286040358792421,,2,Overwash
74,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.6724247077138338,,2,Overwash
75,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.6603486652185706,,2,Overwash
76,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.48770751796371775,,2,Overwash
77,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.20434627747857706,,2,Overwash
78,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.035595833896409655,,2,Overwash
79,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.28678682420974005,,2,Overwash
80,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.4713459377349785,,2,Overwash
81,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.4978935944437879,,2,Overwash
82,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.3414550199923795,,2,Overwash
83,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.037783534743925824,,2,Overwash
84,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.28627903039791175,,2,Overwash
85,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.5903902959365881,,2,Overwash
86,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.7983603050291441,,2,Overwash
87,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.8782681614885761,,2,Overwash
88,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.7953741029182957,,2,Overwash
89,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.5495078980593704,,2,Overwash
90,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.26594939735091494,,2,Overwash
91,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,0.009892890011474632,,2,Overwash
92,131,0.30612999200820923,24,20,5.304999828338623,135,40,2.1933000087738037,115,11,2.6285998821258545,144,3.1116998195648193,29,0.10729999377809722,100.35460019111633,91,159.75274500250816,28.62584960460663,0.02073813205236917,-0.22285235082295554,,2,Overwash
93,131,0.30612999200820923,24,20,5.3053998947143555,135,40,2.193307638168335,115,11,2.6286795139312744,144,3.1120922565460205,29,0.1073135260877938,100.35411095619202,91,159.75269278883934,28.626232385635376,0.020738215891869513,-0.378465505599949,,2,Overwash
94,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.6266667842865,0.020738276151510384,-0.37264758021277933,,2,Overwash
95,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,-0.252366117156848,,2,Overwash
96,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,-0.012073271727404645,,2,Overwash
97,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,0.2432534951981366,,2,Overwash
98,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,0.45067700590759546,,2,Overwash
99,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,0.562516851189666,,2,Overwash
100,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,0.5744269598939765,,2,Overwash
101,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,0.3919170656341084,,2,Overwash
102,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,0.15646066840530032,,2,Overwash
103,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,-0.06961739369780705,,2,Overwash
104,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,-0.294487639714357,,2,Overwash
105,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,-0.4500784400240356,,2,Overwash
106,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,-0.4626537409302596,,2,Overwash
107,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,-0.2915913981447313,,2,Overwash
108,131,0.30612999200820923,24,20,5.305888652801514,135,40,2.1933131217956543,115,11,2.6288113594055176,144,3.1125755310058594,29,0.10733019072433998,100.3533296585083,91,159.75224873423576,28.626668691635132,0.020738276151510384,-0.008113750449574636,,2,Overwash
